2647	2647		1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.5	0.5		-0.000837503652872273	0.0630377089234219	2.92			1	6	1	6	0.810344827586207	1960	0	1	15			0.143602914694273	0.0223569071012764	0.0231533049747168	0.06303770892342207		-0.0185878957680909	-0.042787275205209	0.0302747642465921	1	1	0.06387521257629418
2659	2659		1	0	0.5	0.5	0.5	1	0.5	0	0.5	0.5	1	0.5	1	0.5	0.5	1	0.5	0.5							0.6	4	0	1	0.810344827586207	1960	1	2	10.5											0	0	
2662	2662		0	0	0	0	1	0	0	1	1	1	1	0	0	0	0.5	0.5	1	1							0	1	0	1	0.379310344827586	1985	1	2	8											0	0	
2686	2686		1	1	0	0	1	0	1	0	1	1	0.5	0.5	0	0	1	1	0.5	0							0.2	2	0.6	4	0.379310344827586	1985	0	1	9.5											0	0	
2691	2691		1	0	0	0	0	1	0.5	0	1	1	1	0	1	1	0	0	1	0							0.8	5	0.6	4	0.982758620689655	1950	1	2	8.5											0	0	
2699	2699		1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0.5	0		-0.00188104489953315	-0.00538284837456882	0.388817962575688			0.8	5	0.8	5	0.827586206896552	1959	1	2	4.5			-0.00634922767865875	-0.00649352931054836	-0.00330578813449933	-0.005382848374568813		0	-0.0032206147000422	-0.0124225199985573	1	1	-0.0035018034750356705
2706	2706		1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0.5	0		-0.0116436797606681	-0.00950146920422005	1.56			1	6	1	6	0.879310344827586	1956	1	2	3.5			-0.0105597602150023	-0.00879126541117059	-0.0091533819864873	-0.009501469204220065		-0.00231213975837963	-0.0107643665871584	-0.00416667269484594	1	1	0.0021422105564480494
2708	2708		1	0	0	0	1	1	1	0.5	1	0.5	1	1	0.5	0	0.5	1	1	0							1	6	0.6	4	0.982758620689655	1950	1	2	11											0	0	
2722	2722		0	1	0	0	1	0	1	0	1	1	1	1	1	1	1	1	0	0							0.2	2	1	6	0.482758620689655	1979	0	1	11											0	0	
2744	2744		1	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	1	1							1	6	1	6	0.586206896551724	1973	0	1	9											0	0	
2752	2752		0	0	1	0	0	0	0.5	0	0	0	1	0	0	0	0	1	0	0							0.2	2	1	6	0.706896551724138	1966	1	2	3.5											0	0	
2777	2777		1	0	0	0	0.5	0.5	0.5	1	1	1	1	1	1	1	1	1	0.5	1							0.6	4	0.8	5	0.603448275862069	1972	1	2	13											0	0	
2786	2786		1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1							0.4	3	0.8	5	0.982758620689655	1950	1	2	14											0	0	
2788	2788		1	0	0	0	0	0.5	1	1	1	1	1	1	1	1	1	1	1	0							0.2	2	0.6	4	0.724137931034483	1965	0	1	12.5											0	0	
2789	2789		1	0	1	0	1	0	1	0	1	1	1	1	1	0	1	1	1	0							0	1	1	6	0.551724137931034	1975	0	1	12											0	0	
2800	2800		1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	0	1	1		-0.00671095380401709	0.00275787050609111	0.97489309400186			0.8	5	0.4	3	0.637931034482759	1970	0	1	15			0.0170089143013259	0.00103145960666229	-0.00976676238971486	0.0027578705060911104		-0.0121750258752793	-0.0101626890922017	-0.00997017231984954	1	1	0.0094688243101082
2811	2811		1	0	0	0	0	1	1	0	1	1	1	1	1	0	1	1	1	0							0.8	5	0.8	5	0.620689655172414	1971	0	1	11											0	0	
2819	2819		1	0	1	0	1	1	1	1	1	1	0	0	1	0	1	1	0	0							1	6	0.8	5	0.724137931034483	1965	0	1	11											0	0	
2820	2820		0	1	0	0	0	0	0	0	0.5	0.5	0.5	0	0	0	0	0	0	0							0.6	4	1	6	0.810344827586207	1960	1	2	2.5											0	0	
2834	2834		1	0	0	0	1	1	1	1	1	1	1	0	0	0	1	1	0.5	0							0.2	2	0.8	5	0.448275862068966	1981	1	2	10.5											0	0	
2843	2843		1	1	1	0	1	0.5	1	1	1	1	0.5	0.5	1	1	1	0.5	1	0.5		0.0232335437741935	0.00857921127907243	1.47			0.2	2	0.8	5	0.655172413793103	1969	0	1	14.5			0.0103951040003398	-0.00314630568936503	0.0184888355262425	0.008579211279072423		0.00545555090153682	0.00310720084274863	0.00659343047983185	1	1	-0.01465433249512107
2849	2849		1	0	0	0	1	0	1	0	0.5	0.5	0	0	0	0	0.5	1	0	0							0.2	2	0.6	4	0.482758620689655	1979	0	1	5.5											0	0	
2890	2890		1	1	0	0	1	0.5	1	1	1	1	1	1	1	0	1	1	1	0							0.4	3	0.8	5	0.568965517241379	1974	0	1	13.5											0	0	
2922	2922		0.5	0	0	0	1	1	1	0	1	0.5	0	0	0	1	1	0.5	0	0							1	6	1	6	0.810344827586207	1960	0	1	7.5											0	0	
2927	2927		1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0.5	1							0.8	5	0.6	4	0.637931034482759	1970	1	2	15.5											0	0	
2929	2929		1	0	1	0	1	0.5	0.5	0	0	1	1	1	1	0	1	1	1	1							0.4	3	0.6	4	0.827586206896552	1959	1	2	12											0	0	
2931	2931		0.5	0	0	0	0	0	0.5	0	0	0	1	0	0.5	0	0.5	0	0	0		-0.0254257093708441	-0.0409851475075015	0.129837971214655			0.4	3	1	6	0.655172413793103	1969	0	1	3			-0.11232918497392	-0.0288085766317749	0.0181823190831905	-0.04098514750750147		-0.00690451534654457	-0.0423140046914161	-0.0439631234211162	1	1	-0.015559438136657399
2933	2933		0.5	1	0	0	1	1	1	1	1	1	1	1	1	0	0	0.5	0.5	0							0.4	3	0.2	2	0.741379310344828	1964	1	2	11.5											0	0	
2936	2936		0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.5	1		-0.011484993168457	-0.0166285555479073	0.89			0.4	3	0.4	3	0.862068965517241	1957	1	2	13.5			-0.0204506104712909	-0.0175443096509094	-0.0118907465215217	-0.016628555547907334		-0.009732436918231	-0.0148465081169946	-0.0196084713883764	1	1	-0.005143562379450298
2941	2941		0.5	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	1	0							0.8	5	1	6	0.810344827586207	1960	1	2	5.5											0	0	
2955	2955		1	0	0	0	0	0	1	0	0	0.5	1	0	1	0	1	0	0.5	0							1	6	1	6	0.844827586206897	1958	1	2	6											0	0	
2967	2967		1	0	0	0	1	0.5	1	0.5	0.5	0.5	1	0.5	0.5	0	1	0.5	0.5	0.5							0.6	4	1	6	0.827586206896552	1959	1	2	9.5											0	0	
2972	2972		1	0	0	0	1	0.5	1	0	1	0	0	0	1	0	0	0	0.5	1							0.8	5	1	6	0.53448275862069	1976	0	1	7											0	0	
2974	2974		1	1	0	0	1	0	1	0	0	1	1	0.5	0	0	0	0	0	0							0.4	3	0.2	2	0.862068965517241	1957	1	2	6.5											0	0	
2975	2975		1	1	1	1	1	1	1	0.5	1	1	1	1	1	1	1	1	1	1		0.013808779726296	0.0277703983721187	-0.12031529232266			0.4	3	0.8	5	0.655172413793103	1969	0	1	17.5			0.0236286183934451	0.00678889233368629	0.0528936843892247	0.0277703983721187		-0.0134772929434808	-0.00279329790561267	-0.00578036291549933	1	1	0.0139616186458227
2988	2988		0	1	1	1	1	1	1	0	0	0	1	0	0	0	1	0.5	1	0							0.8	5	1	6	0.862068965517241	1957	1	2	9.5											0	0	
3028	3028		0	0	1	0	1	0.5	1	0	0	1	0	0	1	1	1	1	0	0							0.2	2	0.8	5	0.931034482758621	1953	0	1	8.5											0	0	
3037	3037		1	0	0	0	1	1	1	0	1	1	1	1	1	0	1	1	0.5	0.5							0.6	4	0.6	4	0.844827586206897	1958	1	2	12											0	0	
3046	3046		1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0		-0.0103599686440371	-0.0011322943330158	0.491438720457699			0.2	2	1	6	0.775862068965517	1962	1	2	3			-0.00526779093485907	0	0.00187090793581168	-0.0011322943330157966		-0.00753299230754512	-0.010752791776262	-0.0103271141558494	1	1	0.0092276743110213
3066	3066		0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0							0.6	4	1	6	0.982758620689655	1950	1	2	4											0	0	
3091	3091		1	1	0	0	1	1	1	1	1	1	1	0	1	0	0	0	1	0							1	6	1	6	0.53448275862069	1976	0	1	11											0	0	
3095	3095		1	0	0	0	1	1	1	0	0	1	0	0	1	0	0	1	1	0							0	1	0.6	4	0.362068965517241	1986	0	1	8											0	0	
3098	3098		1	1	1	0	1	1	1	1	1	0	1	0	1	1	1	1	1	1							0.4	3	0.8	5	0.862068965517241	1957	1	2	15											0	0	
3102	3102		1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0		-0.0066648117180812	-0.000702343413318133	0.259867830067685			0.8	5	0.6	4	0.827586206896552	1959	0	1	13			0.011599135843352	-0.00841047850859633	-0.00529568757471011	-0.000702343413318147		-0.00533334597536239	-0.00166527931906124	0.00167084416481766	1	1	0.0059624683047630675
3112	3112		1	1	0	1	1	1	1	0	0	1	1	0.5	1	1	1	1	0.5	0							0.2	2	0.6	4	0.844827586206897	1958	0	1	13											0	0	
3120	3120		1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0							0.2	2	0.8	5	0.879310344827586	1956	0	1	5											0	0	
3130	3130		1	0	0	0	0	0	1	0	1	1	1	0.5	0	0	0	0.5	0	0							0.8	5	0.8	5	0.844827586206897	1958	1	2	6											0	0	
3144	3144		1	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	0	1							1	6	0.8	5	0.655172413793103	1969	1	2	12											0	0	
3165	3165		0.5	1	0	0	0	0	1	0	0.5	0.5	0	0	0	1	0.5	1	0	0							0.6	4	1	6	0.5	1978	0	1	6											0	0	
3188	3188		1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0		0.00320391771635512	0.00694778705087362	0.791			0.2	2	1	6	0.655172413793103	1969	0	1	15			0.02311350968716	-0.00227014853453911	0	0.0069477870508736295		0.00233554018192805	-0.00452830962474726	0.0141400627738126	1	1	0.0037438693345185
3201	3201		0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0.5	0							0.8	5	0.8	5	0.827586206896552	1959	1	2	4.5											0	0	
3203	3203		1	0	1	0	1	0.5	1	1	0	1	0	0	0	0	0.5	0.5	0	0							0.2	2	1	6	0.689655172413793	1967	1	2	7.5											0	0	
3215	3215		1	0	0	0	0	0.5	1	1	1	1	0	0	0	0	1	1	1	0							1	6	1	6	0.793103448275862	1961	1	2	8.5											0	0	
3221	3221		1	0.5	0	0	1	1	1	0.5	0.5	0.5	1	0.5	0.5	0.5	1	1	0	0							1	6	0.8	5	0.862068965517241	1957	1	2	10.5											0	0	
3222	3222		1	1	0	0	0	0	1	0	0	1	1	1	1	0	0	0	0	0							0.6	4	1	6	0.741379310344828	1964	0	1	7											0	0	
3241	3241		1	0	0	0	0	1	1	1	1	1	0.5	0.5	0	1	1	0.5	1	1							0.6	4	0.6	4	0.793103448275862	1961	0	1	11.5											0	0	
3253	3253		1	1	1	0	1	0	1	0	0	1	1	1	1	1	1	1	0	0							0.2	2	0.8	5	0.568965517241379	1974	0	1	12											0	0	
3260	3260		0.5	0	0	0	0	0	0.5	0	1	0	1	0	0	0	0	0	0	0		-0.00411461020023414	0.0319278774030198	0.974284424379307			0.4	3	0.8	5	0.793103448275862	1961	1	2	3			0.0846830872300386	0.0302398851897182	-0.0191393402106974	0.0319278774030198		-0.0199011543172949	-0.0170944333593002	0.00475060275859773	1	1	0.03604248760325394
3263	3263		1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0							1	6	0.6	4	0.724137931034483	1965	0	1	14											0	0	
3268	3268		1	1	0	0	0	1	1	1	0.5	0	1	1	1	1	0	1	1	0							0.8	5	0.6	4	0.706896551724138	1966	0	1	11.5											0	0	
3306	3306		1	0.5	0	0	0	1	1	0.5	1	1	1	1	1	1	0.5	1	1	0							0.4	3	1	6	0.758620689655172	1963	0	1	12.5											0	0	
3307	3307		1	0	1	0	0	0.5	1	0	1	0	1	0	0	0	0.5	0.5	1	1							0.4	3	0.4	3	0.844827586206897	1958	1	2	8.5											0	0	
3317	3317		1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0							1	6	1	6	0.706896551724138	1966	0	1	5											0	0	
