"year"	"title"	"url"	"docket_number"	"vote"	"argument_link"	"opinion_link"	"mp3_link"	"transcript_link"	"transcript"	"mp3"
1984	"Dean Witter Reynolds Inc. v. Byrd"	"/cases/1980-1989/1984/1984_83_1708"	"83-1708"	"9-0"	"/transcripts/1984/83-1708_19841204-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/83-1708_19841204-argument.mp3"	"/transcripts/1984/83-1708_19841204-argument_0.xml"	1	1
1984	"Dowling v. United States"	"/cases/1980-1989/1984/1984_84_589"	"84-589"	"6-3"	NA	NA	NA	NA	0	0
1984	"Eastern Air Lines v. Mahfoud"	"/cases/1980-1989/1984/1984_83_1807"	"83-1807"	"4-4"	"/transcripts/1984/83-1807_19850115-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/83-1807_19850115-argument.mp3"	"/transcripts/1984/83-1807_19850115-argument_0.xml"	1	1
1984	"Estate of Thornton v. Caldor"	"/cases/1980-1989/1984/1984_83_1158"	"83-1158"	"8-1"	"/transcripts/1984/83-1158_19841107-argument.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/83-1158_19841107-argument.mp3"	"/transcripts/1984/83-1158_19841107-argument.xml"	0	1
1984	"Evitts v. Lucey"	"/cases/1980-1989/1984/1984_83_1378"	"83-1378"	"7-2"	"/transcripts/1984/83-1378_19841010-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/83-1378_19841010-argument.mp3"	"/transcripts/1984/83-1378_19841010-argument_0.xml"	1	1
1984	"Federal Election Commission v. NCPAC"	"/cases/1980-1989/1984/1984_83_1032"	"83-1032"	"7-2"	"/transcripts/1984/83-1032_19841128-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/83-1032_19841128-argument.mp3"	"/transcripts/1984/83-1032_19841128-argument_0.xml"	1	1
1984	"First National Bank v. Bartow Cty. Tax Assessors"	"/cases/1980-1989/1984/1984_83_1620"	"83-1620"	"9-0"	"/transcripts/1984/83-1620_19841030-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/83-1620_19841030-argument.mp3"	"/transcripts/1984/83-1620_19841030-argument_0.xml"	1	1
1984	"Florida Power & Light Co. v. Lorion"	"/cases/1980-1989/1984/1984_83_703"	"83-703"	"8-1"	"/transcripts/1984/83-703_19841029-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/83-703_19841029-argument.mp3"	"/transcripts/1984/83-703_19841029-argument_0.xml"	1	1
1984	"Francis v. Franklin"	"/cases/1980-1989/1984/1984_83_1590"	"83-1590"	"5-4"	"/transcripts/1984/83-1590_19841128-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/83-1590_19841128-argument.mp3"	"/transcripts/1984/83-1590_19841128-argument_0.xml"	1	1
1984	"Fugate v. New Mexico"	"/cases/1980-1989/1984/1984_83_6663"	"83-6663"	"4-4"	"/transcripts/1984/83-6663_19850219-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/83-6663_19850219-argument.mp3"	"/transcripts/1984/83-6663_19850219-argument_0.xml"	1	1
1984	"Garcia v. United States"	"/cases/1980-1989/1984/1984_83_6061"	"83-6061"	"6-3"	"/transcripts/1984/83-6061_19841010-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/83-6061_19841010-argument.mp3"	"/transcripts/1984/83-6061_19841010-argument_0.xml"	1	1
1984	"Garrett v. United States"	"/cases/1980-1989/1984/1984_83_1842"	"83-1842"	"5-3"	"/transcripts/1984/83-1842_19850116-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/83-1842_19850116-argument.mp3"	"/transcripts/1984/83-1842_19850116-argument_0.xml"	1	1
1984	"Gould v. Ruefenacht"	"/cases/1980-1989/1984/1984_84_165"	"84-165"	"8-1"	"/transcripts/1984/84-165_19850326-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/84-165_19850326-argument.mp3"	"/transcripts/1984/84-165_19850326-argument_0.xml"	1	1
1984	"Grand Rapids School District v. Ball"	"/cases/1980-1989/1984/1984_83_990"	"83-990"	"5-4"	"/transcripts/1984/83-990_19841205-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/83-990_19841205-argument.mp3"	"/transcripts/1984/83-990_19841205-argument_0.xml"	1	1
1984	"Hallie v. Eau Claire"	"/cases/1980-1989/1984/1984_82_1832"	"82-1832"	"9-0"	"/transcripts/1984/82-1832_19841126-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/82-1832_19841126-argument.mp3"	"/transcripts/1984/82-1832_19841126-argument_0.xml"	1	1
1984	"Harper & Row, Publishers, Inc. v. Nation Enterprises"	"/cases/1980-1989/1984/1984_83_1632"	"83-1632"	"6-3"	"/transcripts/1984/83-1632_19841106-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/83-1632_19841106-argument.mp3"	"/transcripts/1984/83-1632_19841106-argument_0.xml"	1	1
1984	"Hayes v. Florida"	"/cases/1980-1989/1984/1984_83_6766"	"83-6766"	"8-0"	"/transcripts/1984/83-6766_19850109-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/83-6766_19850109-argument.mp3"	"/transcripts/1984/83-6766_19850109-argument_0.xml"	1	1
1984	"Heckler v. Chaney"	"/cases/1980-1989/1984/1984_83_1878"	"83-1878"	"9-0"	"/transcripts/1984/83-1878_19841203-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/83-1878_19841203-argument.mp3"	"/transcripts/1984/83-1878_19841203-argument_0.xml"	1	1
1984	"Heckler v. Turner"	"/cases/1980-1989/1984/1984_83_1097"	"83-1097"	"9-0"	"/transcripts/1984/83-1097_19841009-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/83-1097_19841009-argument.mp3"	"/transcripts/1984/83-1097_19841009-argument_0.xml"	1	1
1984	"Herb's Welding, Inc. v. Gray"	"/cases/1980-1989/1984/1984_83_728"	"83-728"	"5-4"	"/transcripts/1984/83-728_19841003-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/83-728_19841003-argument.mp3"	"/transcripts/1984/83-728_19841003-argument_0.xml"	1	1
1984	"Hillsborough County v. Automated Medical Labs."	"/cases/1980-1989/1984/1984_83_1925"	"83-1925"	"9-0"	"/transcripts/1984/83-1925_19850416-argument.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/83-1925_19850416-argument.mp3"	"/transcripts/1984/83-1925_19850416-argument.xml"	0	1
1984	"Hooper v. Bernalillo County Assessor"	"/cases/1980-1989/1984/1984_84_231"	"84-231"	"5-3"	"/transcripts/1984/84-231_19850220-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/84-231_19850220-argument.mp3"	"/transcripts/1984/84-231_19850220-argument_0.xml"	1	1
1984	"Hunter v. Underwood"	"/cases/1980-1989/1984/1984_84_76"	"84-76"	"8-0"	"/transcripts/1984/84-76_19850226-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/84-76_19850226-argument.mp3"	"/transcripts/1984/84-76_19850226-argument_0.xml"	1	1
1984	"In Re Snyder"	"/cases/1980-1989/1984/1984_84_310"	"84-310"	"8-0"	"/transcripts/1984/84-310_19850416-argument.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/84-310_19850416-argument.mp3"	"/transcripts/1984/84-310_19850416-argument.xml"	0	1
1984	"Ins v. Rios-Pineda"	"/cases/1980-1989/1984/1984_83_2032"	"83-2032"	"8-0"	"/transcripts/1984/83-2032_19850320-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/83-2032_19850320-argument.mp3"	"/transcripts/1984/83-2032_19850320-argument_0.xml"	1	1
1984	"Jean v. Nelson"	"/cases/1980-1989/1984/1984_84_5240"	"84-5240"	"6-2"	"/transcripts/1984/84-5240_19850325-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/84-5240_19850325-argument.mp3"	"/transcripts/1984/84-5240_19850325-argument_0.xml"	1	1
1984	"Jensen, v. Quaring"	"/cases/1980-1989/1984/1984_83_1944"	"83-1944"	"4-4"	"/transcripts/1984/83-1944_19850107-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/83-1944_19850107-argument.mp3"	"/transcripts/1984/83-1944_19850107-argument_0.xml"	1	1
1984	"Johnson v. Mayor & City Council Of Baltimore"	"/cases/1980-1989/1984/1984_84_518"	"84-518"	"9-0"	"/transcripts/1984/84-518_19850422-argument.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/84-518_19850422-argument.mp3"	"/transcripts/1984/84-518_19850422-argument.xml"	0	1
1984	"Kentucky v. Graham"	"/cases/1980-1989/1984/1984_84_849"	"84-849"	"9-0"	NA	NA	NA	NA	0	0
1984	"Kerr-Mcgee Corp. v. Navajo Tribe"	"/cases/1980-1989/1984/1984_84_68"	"84-68"	"8-0"	"/transcripts/1984/84-68_19850225-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/84-68_19850225-argument.mp3"	"/transcripts/1984/84-68_19850225-argument_0.xml"	1	1
1984	"Landreth Timber Co. v. Landreth"	"/cases/1980-1989/1984/1984_83_1961"	"83-1961"	"8-1"	"/transcripts/1984/83-1961_19850326-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/83-1961_19850326-argument.mp3"	"/transcripts/1984/83-1961_19850326-argument_0.xml"	1	1
1984	"Lawrence County v. Lead-Deadwood School Dist."	"/cases/1980-1989/1984/1984_83_240"	"83-240"	"7-2"	"/transcripts/1984/83-240_19841030-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/83-240_19841030-argument.mp3"	"/transcripts/1984/83-240_19841030-argument_0.xml"	1	1
1984	"Lindahl v. Opm"	"/cases/1980-1989/1984/1984_83_5954"	"83-5954"	"5-4"	"/transcripts/1984/83-5954_19841203-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/83-5954_19841203-argument.mp3"	"/transcripts/1984/83-5954_19841203-argument_0.xml"	1	1
1984	"Liparota v. United States"	"/cases/1980-1989/1984/1984_84_5108"	"84-5108"	"6-2"	"/transcripts/1984/84-5108_19850319-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/84-5108_19850319-argument.mp3"	"/transcripts/1984/84-5108_19850319-argument_0.xml"	1	1
1984	"Louie L. Wainwright, Secretary, Florida, Dept of Corrections v. Johnny..."	"/cases/1980-1989/1984/1984_83_1427"	"83-1427"	"7-2"	"/transcripts/1984/83-1427_19841002-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/83-1427_19841002-argument.mp3"	"/transcripts/1984/83-1427_19841002-argument_0.xml"	1	1
1984	"Lowe v. SEC"	"/cases/1980-1989/1984/1984_83_1911"	"83-1911"	"8-0"	"/transcripts/1984/83-1911_19850107-argument.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/83-1911_19850107-argument.mp3"	"/transcripts/1984/83-1911_19850107-argument.xml"	0	1
1984	"Luce v. United States"	"/cases/1980-1989/1984/1984_83_912"	"83-912"	"8-0"	"/transcripts/1984/83-912_19841003-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/83-912_19841003-argument.mp3"	"/transcripts/1984/83-912_19841003-argument_0.xml"	1	1
1984	"Marek v. Chesny"	"/cases/1980-1989/1984/1984_83_1437"	"83-1437"	"6-3"	"/transcripts/1984/83-1437_19841205-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/83-1437_19841205-argument.mp3"	"/transcripts/1984/83-1437_19841205-argument_0.xml"	1	1
1984	"Marrese v. American Academy Of Ortho. Surgeons"	"/cases/1980-1989/1984/1984_83_1452"	"83-1452"	"7-0"	"/transcripts/1984/83-1452_19841204-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/83-1452_19841204-argument.mp3"	"/transcripts/1984/83-1452_19841204-argument_0.xml"	1	1
1984	"Maryland v. Macon"	"/cases/1980-1989/1984/1984_84_778"	"84-778"	"7-2"	NA	NA	NA	NA	0	0
1984	"Massachusetts Mut. Life Ins. Co. v. Russell"	"/cases/1980-1989/1984/1984_84_9"	"84-9"	"9-0"	"/transcripts/1984/84-9_19850116-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/84-9_19850116-argument.mp3"	"/transcripts/1984/84-9_19850116-argument_0.xml"	1	1
1984	"Mcdonald v. Smith"	"/cases/1980-1989/1984/1984_84_476"	"84-476"	"8-0"	"/transcripts/1984/84-476_19850320-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/84-476_19850320-argument.mp3"	"/transcripts/1984/84-476_19850320-argument_0.xml"	1	1
1984	"Metropolitan Life Ins. Co. v. Massachusetts"	"/cases/1980-1989/1984/1984_84_325"	"84-325"	"8-0"	"/transcripts/1984/84-325_19850226-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/84-325_19850226-argument.mp3"	"/transcripts/1984/84-325_19850226-argument_0.xml"	1	1
1984	"Metropolitan Life Ins. Co. v. Ward"	"/cases/1980-1989/1984/1984_83_1274"	"83-1274"	"5-4"	"/transcripts/1984/83-1274_19841031-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/83-1274_19841031-argument.mp3"	"/transcripts/1984/83-1274_19841031-argument_0.xml"	1	1
1984	"Mills Music, Inc. v. Snyder"	"/cases/1980-1989/1984/1984_83_1153"	"83-1153"	"5-4"	"/transcripts/1984/83-1153_19841009-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/83-1153_19841009-argument.mp3"	"/transcripts/1984/83-1153_19841009-argument_0.xml"	1	1
1984	"Mitchell v. Forsyth"	"/cases/1980-1989/1984/1984_84_335"	"84-335"	"4-3"	"/transcripts/1984/84-335_19850227-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/84-335_19850227-argument.mp3"	"/transcripts/1984/84-335_19850227-argument_0.xml"	1	1
1984	"Mitsubishi Motors v. Soler Chrysler-Plymouth"	"/cases/1980-1989/1984/1984_83_1569"	"83-1569"	"5-3"	"/transcripts/1984/83-1569_19850318-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/83-1569_19850318-argument.mp3"	"/transcripts/1984/83-1569_19850318-argument_0.xml"	1	1
1984	"Montana v. Blackfeet Tribe"	"/cases/1980-1989/1984/1984_83_2161"	"83-2161"	"6-3"	"/transcripts/1984/83-2161_19850115-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/83-2161_19850115-argument.mp3"	"/transcripts/1984/83-2161_19850115-argument_0.xml"	1	1
1984	"Mountain States Tel. & Tel. Co. v. Santa Ana"	"/cases/1980-1989/1984/1984_84_262"	"84-262"	"5-3"	"/transcripts/1984/84-262_19850220-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/84-262_19850220-argument.mp3"	"/transcripts/1984/84-262_19850220-argument_0.xml"	1	1
1984	"NAACP v. Hampton County Election Comm'n"	"/cases/1980-1989/1984/1984_83_1015"	"83-1015"	"9-0"	"/transcripts/1984/83-1015_19841128-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/83-1015_19841128-argument.mp3"	"/transcripts/1984/83-1015_19841128-argument_0.xml"	1	1
1984	"National Farmers Union Ins. Cos. v. Crow Tribe"	"/cases/1980-1989/1984/1984_84_320"	"84-320"	"9-0"	"/transcripts/1984/84-320_19850416-argument.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/84-320_19850416-argument.mp3"	"/transcripts/1984/84-320_19850416-argument.xml"	0	1
1984	"National R. Passenger Corp. v. A. T. & S. F. R. Co."	"/cases/1980-1989/1984/1984_83_1492"	"83-1492"	"8-0"	"/transcripts/1984/83-1492_19850115-argument.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/83-1492_19850115-argument.mp3"	"/transcripts/1984/83-1492_19850115-argument.xml"	0	1
1984	"NLRB v. Action Automotive, Inc."	"/cases/1980-1989/1984/1984_83_1416"	"83-1416"	"6-3"	"/transcripts/1984/83-1416_19841029-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/83-1416_19841029-argument.mp3"	"/transcripts/1984/83-1416_19841029-argument_0.xml"	1	1
1984	"NLRB v. Longshoremen"	"/cases/1980-1989/1984/1984_84_861"	"84-861"	"6-3"	"/transcripts/1984/84-861_19850423-argument.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/84-861_19850423-argument.mp3"	"/transcripts/1984/84-861_19850423-argument.xml"	0	1
1984	"Northeast Bancorp, Inc. v. Federal Reserve System"	"/cases/1980-1989/1984/1984_84_363"	"84-363"	"8-0"	"/transcripts/1984/84-363_19850415-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/84-363_19850415-argument.mp3"	"/transcripts/1984/84-363_19850415-argument_0.xml"	1	1
1984	"Northwest Stationers v. Pacific Stationery"	"/cases/1980-1989/1984/1984_83_1368"	"83-1368"	"7-0"	"/transcripts/1984/83-1368_19850219-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/83-1368_19850219-argument.mp3"	"/transcripts/1984/83-1368_19850219-argument_0.xml"	1	1
1984	"Ohio v. Kovacs"	"/cases/1980-1989/1984/1984_83_1020"	"83-1020"	"9-0"	"/transcripts/1984/83-1020_19841010-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/83-1020_19841010-argument.mp3"	"/transcripts/1984/83-1020_19841010-argument_0.xml"	1	1
1984	"Oklahoma City v. Tuttle"	"/cases/1980-1989/1984/1984_83_1919"	"83-1919"	"7-1"	"/transcripts/1984/83-1919_19850108-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/83-1919_19850108-argument.mp3"	"/transcripts/1984/83-1919_19850108-argument_0.xml"	1	1
1984	"Oklahoma v. Castleberry"	"/cases/1980-1989/1984/1984_83_2126"	"83-2126"	"4-4"	"/transcripts/1984/83-2126_19850320-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/83-2126_19850320-argument.mp3"	"/transcripts/1984/83-2126_19850320-argument_0.xml"	1	1
1984	"Oregon Fish & Wildlife Dept. v. Klamath Tribe"	"/cases/1980-1989/1984/1984_83_2148"	"83-2148"	"6-2"	"/transcripts/1984/83-2148_19850227-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/83-2148_19850227-argument.mp3"	"/transcripts/1984/83-2148_19850227-argument_0.xml"	1	1
1984	"Oregon v. Elstad"	"/cases/1980-1989/1984/1984_83_773"	"83-773"	"6-3"	"/transcripts/1984/83-773_19841003-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/83-773_19841003-argument.mp3"	"/transcripts/1984/83-773_19841003-argument_0.xml"	1	1
1984	"Park'n Fly, Inc. v. Dollar Park And Fly, Inc."	"/cases/1980-1989/1984/1984_83_1132"	"83-1132"	"8-1"	"/transcripts/1984/83-1132_19841009-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/83-1132_19841009-argument.mp3"	"/transcripts/1984/83-1132_19841009-argument_0.xml"	1	1
1984	"Pattern Makers v. NLRB"	"/cases/1980-1989/1984/1984_83_1894"	"83-1894"	"5-4"	"/transcripts/1984/83-1894_19850227-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/83-1894_19850227-argument.mp3"	"/transcripts/1984/83-1894_19850227-argument_0.xml"	1	1
1984	"Paulsen v. Commissioner"	"/cases/1980-1989/1984/1984_83_832"	"83-832"	"6-2"	"/transcripts/1984/83-832_19841029-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/83-832_19841029-argument.mp3"	"/transcripts/1984/83-832_19841029-argument_0.xml"	1	1
1984	"Phillips Petroleum Co. v. Shutts"	"/cases/1980-1989/1984/1984_84_233"	"84-233"	"8-0"	"/transcripts/1984/84-233_19850225-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/84-233_19850225-argument.mp3"	"/transcripts/1984/84-233_19850225-argument_0.xml"	1	1
1984	"Ponte v. Real"	"/cases/1980-1989/1984/1984_83_1329"	"83-1329"	"6-2"	"/transcripts/1984/83-1329_19850109-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/83-1329_19850109-argument.mp3"	"/transcripts/1984/83-1329_19850109-argument_0.xml"	1	1
1984	"Ramirez v. Indiana"	"/cases/1980-1989/1984/1984_84_5059"	"84-5059"	"4-4"	"/transcripts/1984/84-5059_19850319-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/84-5059_19850319-argument.mp3"	"/transcripts/1984/84-5059_19850319-argument_0.xml"	1	1
1984	"Rhode Island And New York Boundary Case"	"/cases/1980-1989/1984/1984_35_orig"	"35 ORIG"	"9-0"	"/transcripts/1984/35orig_19841126-argument.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/35orig_19841126-argument.mp3"	"/transcripts/1984/35orig_19841126-argument.xml"	0	1
1984	"Richardson-Merrell Inc. v. Koller"	"/cases/1980-1989/1984/1984_84_127"	"84-127"	"8-1"	"/transcripts/1984/84-127_19850226-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/84-127_19850226-argument.mp3"	"/transcripts/1984/84-127_19850226-argument_0.xml"	1	1
1984	"Russell v. United States"	"/cases/1980-1989/1984/1984_84_435"	"84-435"	"9-0"	"/transcripts/1984/84-435_19850424-argument.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/84-435_19850424-argument.mp3"	"/transcripts/1984/84-435_19850424-argument.xml"	0	1
1984	"Schreiber v. Burlington Northern, Inc."	"/cases/1980-1989/1984/1984_83_2129"	"83-2129"	"7-0"	"/transcripts/1984/83-2129_19850109-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/83-2129_19850109-argument.mp3"	"/transcripts/1984/83-2129_19850109-argument_0.xml"	1	1
1984	"Sedima, S. P. R. L. v. Imrex Co."	"/cases/1980-1989/1984/1984_84_648"	"84-648"	"5-4"	NA	NA	NA	NA	0	0
1984	"Shea v. Louisiana"	"/cases/1980-1989/1984/1984_82_5920"	"82-5920"	"5-4"	"/transcripts/1984/82-5920_19841107-argument.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/82-5920_19841107-argument.mp3"	"/transcripts/1984/82-5920_19841107-argument.xml"	0	1
1984	"Southern Motor Carriers Rate Conf. v. U.S."	"/cases/1980-1989/1984/1984_82_1922"	"82-1922"	"7-2"	"/transcripts/1984/82-1922_19841126-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/82-1922_19841126-argument.mp3"	"/transcripts/1984/82-1922_19841126-argument_0.xml"	1	1
1984	"Spencer v. South Carolina Tax Commission"	"/cases/1980-1989/1984/1984_84_249"	"84-249"	"4-4"	"/transcripts/1984/84-249_19850227-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/84-249_19850227-argument.mp3"	"/transcripts/1984/84-249_19850227-argument_0.xml"	1	1
1984	"Springfield Township School Dist. v. Knoll"	"/cases/1980-1989/1984/1984_82_1889"	"82-1889"	"8-0"	"/transcripts/1984/82-1889_19850114-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/82-1889_19850114-argument.mp3"	"/transcripts/1984/82-1889_19850114-argument_0.xml"	1	1
1984	"Superintendent v. Hill"	"/cases/1980-1989/1984/1984_84_438"	"84-438"	"6-3"	"/transcripts/1984/84-438_19850325-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/84-438_19850325-argument.mp3"	"/transcripts/1984/84-438_19850325-argument_0.xml"	1	1
1984	"Supreme Court Of New Hampshire v. Piper"	"/cases/1980-1989/1984/1984_83_1466"	"83-1466"	"8-1"	"/transcripts/1984/83-1466_19841031-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/83-1466_19841031-argument.mp3"	"/transcripts/1984/83-1466_19841031-argument_0.xml"	1	1
1984	"Tennessee v. Garner"	"/cases/1980-1989/1984/1984_83_1035"	"83-1035"	"6-3"	"/transcripts/1984/83-1035_19841030-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/83-1035_19841030-argument.mp3"	"/transcripts/1984/83-1035_19841030-argument_0.xml"	1	1
1984	"Tennessee v. Street"	"/cases/1980-1989/1984/1984_83_2143"	"83-2143"	"8-0"	"/transcripts/1984/83-2143_19850318-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/83-2143_19850318-argument.mp3"	"/transcripts/1984/83-2143_19850318-argument_0.xml"	1	1
1984	"Thomas v. Union Carbide Agric. Products Co."	"/cases/1980-1989/1984/1984_84_497"	"84-497"	"9-0"	"/transcripts/1984/84-497_19850326-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/84-497_19850326-argument.mp3"	"/transcripts/1984/84-497_19850326-argument_0.xml"	1	1
1984	"Tiffany Fine Arts, Inc. v. United States"	"/cases/1980-1989/1984/1984_83_1007"	"83-1007"	"9-0"	"/transcripts/1984/83-1007_19841031-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/83-1007_19841031-argument.mp3"	"/transcripts/1984/83-1007_19841031-argument_0.xml"	1	1
1984	"Tiverton Bd. Of License Comm'rs v. Pastore"	"/cases/1980-1989/1984/1984_83_963"	"83-963"	"9-0"	"/transcripts/1984/83-963_19841127-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/83-963_19841127-argument.mp3"	"/transcripts/1984/83-963_19841127-argument_0.xml"	1	1
1984	"Tony & Susan Alamo Foundation v. Sec'y Of Labor"	"/cases/1980-1989/1984/1984_83_1935"	"83-1935"	"9-0"	"/transcripts/1984/83-1935_19850325-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/83-1935_19850325-argument.mp3"	"/transcripts/1984/83-1935_19850325-argument_0.xml"	1	1
1984	"Trans World Airlines, Inc. v. Thurston"	"/cases/1980-1989/1984/1984_83_997"	"83-997"	"9-0"	"/transcripts/1984/83-997_19841009-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/83-997_19841009-argument.mp3"	"/transcripts/1984/83-997_19841009-argument_0.xml"	1	1
1984	"United States v. 50 Acres Of Land"	"/cases/1980-1989/1984/1984_83_1170"	"83-1170"	"9-0"	"/transcripts/1984/83-1170_19841002-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/83-1170_19841002-argument.mp3"	"/transcripts/1984/83-1170_19841002-argument_0.xml"	1	1
1984	"United States v. Abel"	"/cases/1980-1989/1984/1984_83_935"	"83-935"	"9-0"	"/transcripts/1984/83-935_19841107-argument.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/83-935_19841107-argument.mp3"	"/transcripts/1984/83-935_19841107-argument.xml"	0	1
1984	"United States v. Albertini"	"/cases/1980-1989/1984/1984_83_1624"	"83-1624"	"6-3"	"/transcripts/1984/83-1624_19850415-argument.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/83-1624_19850415-argument_0.mp3"	"/transcripts/1984/83-1624_19850415-argument.xml"	0	1
1984	"United States v. Bagley"	"/cases/1980-1989/1984/1984_84_48"	"84-48"	"5-3"	"/transcripts/1984/84-48_19850320-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/84-48_19850320-argument.mp3"	"/transcripts/1984/84-48_19850320-argument_0.xml"	1	1
1984	"United States v. Boyle"	"/cases/1980-1989/1984/1984_83_1266"	"83-1266"	"9-0"	"/transcripts/1984/83-1266_19841010-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/83-1266_19841010-argument.mp3"	"/transcripts/1984/83-1266_19841010-argument_0.xml"	1	1
1984	"United States v. Dann"	"/cases/1980-1989/1984/1984_83_1476"	"83-1476"	"9-0"	"/transcripts/1984/83-1476_19841105-argument_0.xml"	NA	"/api/media/sites/default/files/audio/cases/1984/83-1476_19841105-argument.mp3"	"/transcripts/1984/83-1476_19841105-argument_0.xml"	1	1
